date,data_source,treatment_name,stp_ods_cd,stp_gss_cd,stp_name,reg_ods_cd,reg_gss_cd,reg_name,numerator,numerator_unit,denominator,denominator_unit
2021-03-01,Secondary Care,trastuzumab emtansine,QNC,E54000010,Staffordshire & Stoke on Trent STP,Y60,E40000008,Midlands,912.8329297820823,ADD,1139794,Population
2021-03-01,Secondary Care,trastuzumab emtansine,QNQ,E54000034,Frimley Health & Care STP,Y59,E40000005,South East,849.8789346246973,ADD,746739,Population
2021-03-01,Secondary Care,trastuzumab emtansine,QNX,E54000053,Sussex Health and Care Partnership,Y59,E40000005,South East,2246.1460855528653,ADD,1711539,Population
2021-03-01,Secondary Care,trastuzumab emtansine,QOC,E54000011,Shropshire and Telford and Wrekin STP,Y60,E40000008,Midlands,1154.1565778853915,ADD,506737,Population
2021-03-01,Secondary Care,trastuzumab emtansine,QOP,E54000007,Greater Manchester Health & Social Care Partnership,Y62,E40000010,North West,157.38498789346247,ADD,2881890,Population
2021-03-01,Secondary Care,trastuzumab emtansine,QOQ,E54000051,"Humber, Coast and Vale STP",Y63,E40000009,North East and Yorkshire,2864.406779661017,ADD,1708723,Population
2021-03-01,Secondary Care,trastuzumab emtansine,QOX,E54000040,"Bath and North East Somerset, Swindon and Wiltshire STP",Y58,E40000006,South West,1001.230831315577,ADD,929964,Population
2021-03-01,Secondary Care,trastuzumab emtansine,QPM,E54000020,Northamptonshire STP,Y60,E40000008,Midlands,860.3712671509281,ADD,740111,Population
2021-03-01,Secondary Care,trastuzumab emtansine,QR1,E54000043,Gloucestershire STP,Y58,E40000006,South West,975.7869249394672,ADD,640650,Population
2021-03-01,Secondary Care,trastuzumab emtansine,QRL,E54000042,Hampshire and the Isle of Wight STP,Y59,E40000005,South East,2584.2615012106535,ADD,1831473,Population
2021-03-01,Secondary Care,trastuzumab emtansine,QRV,E54000027,North West London Health & Care Partnership STP,Y56,E40000003,London,5823.244552058111,ADD,2111469,Population
2021-03-01,Secondary Care,trastuzumab emtansine,QSL,E54000038,Somerset STP,Y58,E40000006,South West,744.9556093623889,ADD,563851,Population
2021-03-01,Secondary Care,trastuzumab emtansine,QT1,E54000014,Nottingham and Nottinghamshire Health and Care STP,Y60,E40000008,Midlands,1615.819209039548,ADD,1052195,Population
2021-03-01,Secondary Care,trastuzumab emtansine,QT6,E54000036,Cornwall and the Isles of Scilly Health & Social Care Partnership STP,Y58,E40000006,South West,415.4963680387409,ADD,575525,Population
2021-03-01,Secondary Care,trastuzumab emtansine,QU9,E54000044,"Buckinghamshire, Oxfordshire and Berkshire West STP",Y59,E40000005,South East,3464.5157384987892,ADD,1723447,Population
2021-03-01,Secondary Care,trastuzumab emtansine,QUA,E54000016,The Black Country and West Birmingham STP,Y60,E40000008,Midlands,1403.087167070218,ADD,1380809,Population
2021-03-01,Secondary Care,trastuzumab emtansine,QUE,E54000021,Cambridgeshire and Peterborough STP,Y61,E40000007,East of England,1175.1412429378531,ADD,896725,Population
2021-03-01,Secondary Care,trastuzumab emtansine,QUY,E54000039,"Bristol, North Somerset and South Gloucestershire STP",Y58,E40000006,South West,1351.1501210653753,ADD,969256,Population
2021-03-01,Secondary Care,trastuzumab emtansine,QVV,E54000041,Dorset STP,Y58,E40000006,South West,1017.7562550443906,ADD,776780,Population
2021-03-01,Secondary Care,trastuzumab emtansine,QWE,E54000031,South West London Health & Care Partnership STP,Y56,E40000003,London,629.5399515738499,ADD,1509741,Population
2021-03-01,Secondary Care,trastuzumab emtansine,QWO,E54000054,West Yorkshire and Harrogate Health & Care Partnership STP,Y63,E40000009,North East and Yorkshire,4026.9572235673927,ADD,2396517,Population
2021-03-01,Secondary Care,trastuzumab emtansine,QWU,E54000018,Coventry and Warwickshire STP,Y60,E40000008,Midlands,579.9636803874092,ADD,963173,Population
2021-03-01,Secondary Care,trastuzumab emtansine,QXU,E54000052,Surrey Heartlands Health & Care Partnership STP,Y59,E40000005,South East,1133.1719128329298,ADD,1052425,Population
2021-03-01,Secondary Care,trastuzumab emtansine,QYG,E54000008,Cheshire and Merseyside STP,Y62,E40000010,North West,8856.577885391443,ADD,2503902,Population
2021-03-01,Secondary Care,tucatinib,QM7,E54000025,Hertfordshire and West Essex STP,Y61,E40000007,East of England,100,DDD,1488061,Population
2021-03-01,Secondary Care,tucatinib,QOP,E54000007,Greater Manchester Health & Social Care Partnership,Y62,E40000010,North West,225,DDD,2881890,Population
2021-03-01,Secondary Care,tucatinib,QRV,E54000027,North West London Health & Care Partnership STP,Y56,E40000003,London,266.66666667,DDD,2111469,Population
2021-03-01,Secondary Care,tucatinib,QT6,E54000036,Cornwall and the Isles of Scilly Health & Social Care Partnership STP,Y58,E40000006,South West,75,DDD,575525,Population
2021-06-01,Secondary Care,abemaciclib,QE1,E54000048,Lancashire and South Cumbria ICS,Y62,E40000010,North West,3416,ADD,1701655,Population
2021-06-01,Secondary Care,abemaciclib,QF7,E54000009,South Yorkshire and Bassetlaw STP,Y63,E40000009,North East and Yorkshire,1288,ADD,1533334,Population
2021-06-01,Secondary Care,abemaciclib,QGH,E54000019,Herefordshire and Worcestershire STP,Y60,E40000008,Midlands,1876,ADD,791685,Population
2021-06-01,Secondary Care,abemaciclib,QH8,E54000026,Mid and South Essex STP,Y61,E40000007,East of England,1687,ADD,1199296,Population
2021-06-01,Secondary Care,abemaciclib,QHG,E54000024,"Bedfordshire, Luton and Milton Keynes STP",Y61,E40000007,East of England,1036,ADD,959098,Population
2021-06-01,Secondary Care,abemaciclib,QHL,E54000017,Birmingham and Solihull STP,Y60,E40000008,Midlands,3640,ADD,1179731,Population
2021-06-01,Secondary Care,abemaciclib,QHM,E54000050,Cumbria and North East STP,Y63,E40000009,North East and Yorkshire,4676,ADD,3000432,Population
2021-06-01,Secondary Care,abemaciclib,QJ2,E54000012,Joined Up Care Derbyshire STP,Y60,E40000008,Midlands,882,ADD,1030393,Population
2021-06-01,Secondary Care,abemaciclib,QJG,E54000023,Suffolk and North East Essex ICS,Y61,E40000007,East of England,812,ADD,987177,Population
2021-06-01,Secondary Care,abemaciclib,QJK,E54000037,Devon STP,Y58,E40000006,South West,2740,ADD,1209773,Population
2021-06-01,Secondary Care,abemaciclib,QJM,E54000013,Lincolnshire STP,Y60,E40000008,Midlands,2037,ADD,766333,Population
2021-06-01,Secondary Care,abemaciclib,QK1,E54000015,"Leicester, Leicestershire and Rutland STP",Y60,E40000008,Midlands,448,ADD,1107597,Population
2021-06-01,Secondary Care,abemaciclib,QKK,E54000030,Our Healthier South East London STP,Y56,E40000003,London,3542,ADD,1818226,Population
2021-06-01,Secondary Care,abemaciclib,QKS,E54000032,Kent and Medway STP,Y59,E40000005,South East,1092,ADD,1868199,Population
2021-06-01,Secondary Care,abemaciclib,QM7,E54000025,Hertfordshire and West Essex STP,Y61,E40000007,East of England,1750,ADD,1488061,Population
2021-06-01,Secondary Care,abemaciclib,QMF,E54000029,East London Health & Care Partnership STP,Y56,E40000003,London,434,ADD,2036470,Population
2021-06-01,Secondary Care,abemaciclib,QMJ,E54000028,North London Partners in Health & Care STP,Y56,E40000003,London,672,ADD,1526582,Population
2021-06-01,Secondary Care,abemaciclib,QMM,E54000022,Norfolk and Waveney Health & Care Partnership STP,Y61,E40000007,East of England,588,ADD,1032661,Population
2021-06-01,Secondary Care,abemaciclib,QNC,E54000010,Staffordshire & Stoke on Trent STP,Y60,E40000008,Midlands,1498,ADD,1139794,Population
2021-06-01,Secondary Care,abemaciclib,QNQ,E54000034,Frimley Health & Care STP,Y59,E40000005,South East,224,ADD,746739,Population
2021-06-01,Secondary Care,abemaciclib,QNX,E54000053,Sussex Health and Care Partnership,Y59,E40000005,South East,1064,ADD,1711539,Population
2021-06-01,Secondary Care,abemaciclib,QOC,E54000011,Shropshire and Telford and Wrekin STP,Y60,E40000008,Midlands,476,ADD,506737,Population
2021-06-01,Secondary Care,abemaciclib,QOP,E54000007,Greater Manchester Health & Social Care Partnership,Y62,E40000010,North West,3682,ADD,2881890,Population
2021-06-01,Secondary Care,abemaciclib,QOQ,E54000051,"Humber, Coast and Vale STP",Y63,E40000009,North East and Yorkshire,2492,ADD,1708723,Population
2021-06-01,Secondary Care,abemaciclib,QOX,E54000040,"Bath and North East Somerset, Swindon and Wiltshire STP",Y58,E40000006,South West,700,ADD,929964,Population
2021-06-01,Secondary Care,abemaciclib,QPM,E54000020,Northamptonshire STP,Y60,E40000008,Midlands,882,ADD,740111,Population
2021-06-01,Secondary Care,abemaciclib,QR1,E54000043,Gloucestershire STP,Y58,E40000006,South West,1736,ADD,640650,Population
2021-06-01,Secondary Care,abemaciclib,QRL,E54000042,Hampshire and the Isle of Wight STP,Y59,E40000005,South East,5446,ADD,1831473,Population
2021-06-01,Secondary Care,abemaciclib,QRV,E54000027,North West London Health & Care Partnership STP,Y56,E40000003,London,5103,ADD,2111469,Population
2021-06-01,Secondary Care,abemaciclib,QSL,E54000038,Somerset STP,Y58,E40000006,South West,140,ADD,563851,Population
2021-06-01,Secondary Care,abemaciclib,QT1,E54000014,Nottingham and Nottinghamshire Health and Care STP,Y60,E40000008,Midlands,3234,ADD,1052195,Population
2021-06-01,Secondary Care,abemaciclib,QT6,E54000036,Cornwall and the Isles of Scilly Health & Social Care Partnership STP,Y58,E40000006,South West,196,ADD,575525,Population
2021-06-01,Secondary Care,abemaciclib,QU9,E54000044,"Buckinghamshire, Oxfordshire and Berkshire West STP",Y59,E40000005,South East,2058,ADD,1723447,Population
2021-06-01,Secondary Care,abemaciclib,QUA,E54000016,The Black Country and West Birmingham STP,Y60,E40000008,Midlands,3052,ADD,1380809,Population
2021-06-01,Secondary Care,abemaciclib,QUE,E54000021,Cambridgeshire and Peterborough STP,Y61,E40000007,East of England,294,ADD,896725,Population
2021-06-01,Secondary Care,abemaciclib,QUY,E54000039,"Bristol, North Somerset and South Gloucestershire STP",Y58,E40000006,South West,1988,ADD,969256,Population
2021-06-01,Secondary Care,abemaciclib,QVV,E54000041,Dorset STP,Y58,E40000006,South West,672,ADD,776780,Population
2021-06-01,Secondary Care,abemaciclib,QWE,E54000031,South West London Health & Care Partnership STP,Y56,E40000003,London,532,ADD,1509741,Population
2021-06-01,Secondary Care,abemaciclib,QWO,E54000054,West Yorkshire and Harrogate Health & Care Partnership STP,Y63,E40000009,North East and Yorkshire,2926,ADD,2396517,Population
2021-06-01,Secondary Care,abemaciclib,QWU,E54000018,Coventry and Warwickshire STP,Y60,E40000008,Midlands,952,ADD,963173,Population
2021-06-01,Secondary Care,abemaciclib,QXU,E54000052,Surrey Heartlands Health & Care Partnership STP,Y59,E40000005,South East,2954,ADD,1052425,Population
2021-06-01,Secondary Care,abemaciclib,QYG,E54000008,Cheshire and Merseyside STP,Y62,E40000010,North West,952,ADD,2503902,Population
2021-06-01,Secondary Care,neratinib,QE1,E54000048,Lancashire and South Cumbria ICS,Y62,E40000010,North West,1171.6666666666667,ADD,1701655,Population
2021-06-01,Secondary Care,neratinib,QF7,E54000009,South Yorkshire and Bassetlaw STP,Y63,E40000009,North East and Yorkshire,1109.3333333333333,ADD,1533334,Population
2021-06-01,Secondary Care,neratinib,QH8,E54000026,Mid and South Essex STP,Y61,E40000007,East of England,944,ADD,1199296,Population
2021-06-01,Secondary Care,neratinib,QHG,E54000024,"Bedfordshire, Luton and Milton Keynes STP",Y61,E40000007,East of England,310,ADD,959098,Population
2021-06-01,Secondary Care,neratinib,QHL,E54000017,Birmingham and Solihull STP,Y60,E40000008,Midlands,960,ADD,1179731,Population
2021-06-01,Secondary Care,neratinib,QHM,E54000050,Cumbria and North East STP,Y63,E40000009,North East and Yorkshire,114.16666666666667,ADD,3000432,Population
2021-06-01,Secondary Care,neratinib,QJ2,E54000012,Joined Up Care Derbyshire STP,Y60,E40000008,Midlands,1050,ADD,1030393,Population
2021-06-01,Secondary Care,neratinib,QJK,E54000037,Devon STP,Y58,E40000006,South West,862.6666666666666,ADD,1209773,Population
2021-06-01,Secondary Care,neratinib,QK1,E54000015,"Leicester, Leicestershire and Rutland STP",Y60,E40000008,Midlands,820,ADD,1107597,Population
2021-06-01,Secondary Care,neratinib,QKK,E54000030,Our Healthier South East London STP,Y56,E40000003,London,270,ADD,1818226,Population
2021-06-01,Secondary Care,neratinib,QKS,E54000032,Kent and Medway STP,Y59,E40000005,South East,60,ADD,1868199,Population
2021-06-01,Secondary Care,neratinib,QMF,E54000029,East London Health & Care Partnership STP,Y56,E40000003,London,392,ADD,2036470,Population
2021-06-01,Secondary Care,neratinib,QMM,E54000022,Norfolk and Waveney Health & Care Partnership STP,Y61,E40000007,East of England,90,ADD,1032661,Population
2021-06-01,Secondary Care,neratinib,QNC,E54000010,Staffordshire & Stoke on Trent STP,Y60,E40000008,Midlands,242,ADD,1139794,Population
2021-06-01,Secondary Care,neratinib,QNX,E54000053,Sussex Health and Care Partnership,Y59,E40000005,South East,75,ADD,1711539,Population
2021-06-01,Secondary Care,neratinib,QOP,E54000007,Greater Manchester Health & Social Care Partnership,Y62,E40000010,North West,1761.8333333333333,ADD,2881890,Population
2021-06-01,Secondary Care,neratinib,QOQ,E54000051,"Humber, Coast and Vale STP",Y63,E40000009,North East and Yorkshire,407.3333333333333,ADD,1708723,Population
2021-06-01,Secondary Care,neratinib,QOX,E54000040,"Bath and North East Somerset, Swindon and Wiltshire STP",Y58,E40000006,South West,148,ADD,929964,Population
2021-06-01,Secondary Care,neratinib,QPM,E54000020,Northamptonshire STP,Y60,E40000008,Midlands,270,ADD,740111,Population
2021-06-01,Secondary Care,neratinib,QR1,E54000043,Gloucestershire STP,Y58,E40000006,South West,180,ADD,640650,Population
2021-06-01,Secondary Care,neratinib,QRL,E54000042,Hampshire and the Isle of Wight STP,Y59,E40000005,South East,330,ADD,1831473,Population
2021-06-01,Secondary Care,neratinib,QRV,E54000027,North West London Health & Care Partnership STP,Y56,E40000003,London,1908,ADD,2111469,Population
2021-06-01,Secondary Care,neratinib,QT1,E54000014,Nottingham and Nottinghamshire Health and Care STP,Y60,E40000008,Midlands,2310.8333333333335,ADD,1052195,Population
2021-06-01,Secondary Care,neratinib,QT6,E54000036,Cornwall and the Isles of Scilly Health & Social Care Partnership STP,Y58,E40000006,South West,150,ADD,575525,Population
2021-06-01,Secondary Care,neratinib,QU9,E54000044,"Buckinghamshire, Oxfordshire and Berkshire West STP",Y59,E40000005,South East,60,ADD,1723447,Population
2021-06-01,Secondary Care,neratinib,QUA,E54000016,The Black Country and West Birmingham STP,Y60,E40000008,Midlands,1732,ADD,1380809,Population
2021-06-01,Secondary Care,neratinib,QUY,E54000039,"Bristol, North Somerset and South Gloucestershire STP",Y58,E40000006,South West,620,ADD,969256,Population
2021-06-01,Secondary Care,neratinib,QVV,E54000041,Dorset STP,Y58,E40000006,South West,165,ADD,776780,Population
2021-06-01,Secondary Care,neratinib,QWE,E54000031,South West London Health & Care Partnership STP,Y56,E40000003,London,50,ADD,1509741,Population
2021-06-01,Secondary Care,neratinib,QWO,E54000054,West Yorkshire and Harrogate Health & Care Partnership STP,Y63,E40000009,North East and Yorkshire,924,ADD,2396517,Population
2021-06-01,Secondary Care,neratinib,QWU,E54000018,Coventry and Warwickshire STP,Y60,E40000008,Midlands,651.3333333333334,ADD,963173,Population
2021-06-01,Secondary Care,neratinib,QXU,E54000052,Surrey Heartlands Health & Care Partnership STP,Y59,E40000005,South East,941,ADD,1052425,Population
2021-06-01,Secondary Care,neratinib,QYG,E54000008,Cheshire and Merseyside STP,Y62,E40000010,North West,712,ADD,2503902,Population
2021-06-01,Secondary Care,palbociclib,QE1,E54000048,Lancashire and South Cumbria ICS,Y62,E40000010,North West,12851.329787,DDD,1701655,Population
2021-06-01,Secondary Care,palbociclib,QF7,E54000009,South Yorkshire and Bassetlaw STP,Y63,E40000009,North East and Yorkshire,13314.893617,DDD,1533334,Population
2021-06-01,Secondary Care,palbociclib,QGH,E54000019,Herefordshire and Worcestershire STP,Y60,E40000008,Midlands,7327.6595745,DDD,791685,Population
2021-06-01,Secondary Care,palbociclib,QH8,E54000026,Mid and South Essex STP,Y61,E40000007,East of England,7383.5106383,DDD,1199296,Population
2021-06-01,Secondary Care,palbociclib,QHG,E54000024,"Bedfordshire, Luton and Milton Keynes STP",Y61,E40000007,East of England,4146.0106383,DDD,959098,Population
2021-06-01,Secondary Care,palbociclib,QHL,E54000017,Birmingham and Solihull STP,Y60,E40000008,Midlands,9382.9787234,DDD,1179731,Population
2021-06-01,Secondary Care,palbociclib,QHM,E54000050,Cumbria and North East STP,Y63,E40000009,North East and Yorkshire,24267.287234,DDD,3000432,Population
2021-06-01,Secondary Care,palbociclib,QJ2,E54000012,Joined Up Care Derbyshire STP,Y60,E40000008,Midlands,4211.1702128,DDD,1030393,Population
2021-06-01,Secondary Care,palbociclib,QJG,E54000023,Suffolk and North East Essex ICS,Y61,E40000007,East of England,7835.9042553,DDD,987177,Population
2021-06-01,Secondary Care,palbociclib,QJK,E54000037,Devon STP,Y58,E40000006,South West,35128.723404,DDD,1209773,Population
2021-06-01,Secondary Care,palbociclib,QJM,E54000013,Lincolnshire STP,Y60,E40000008,Midlands,2044.1489362,DDD,766333,Population
2021-06-01,Secondary Care,palbociclib,QK1,E54000015,"Leicester, Leicestershire and Rutland STP",Y60,E40000008,Midlands,2798.1382979,DDD,1107597,Population
2021-06-01,Secondary Care,palbociclib,QKK,E54000030,Our Healthier South East London STP,Y56,E40000003,London,10686.968085,DDD,1818226,Population
2021-06-01,Secondary Care,palbociclib,QKS,E54000032,Kent and Medway STP,Y59,E40000005,South East,15318.882979,DDD,1868199,Population
2021-06-01,Secondary Care,palbociclib,QM7,E54000025,Hertfordshire and West Essex STP,Y61,E40000007,East of England,9355.0531915,DDD,1488061,Population
